checkpoint,architecture,layer,head,learned_bias,fixed_config_bias,total_zero_input_logit,gamma_zero_input,one_minus_gamma,half_life_tokens,efold_tokens,weight_l2,weight_rms,input_dim,parameter
babilong_checkpoint,tda_hybrid,14,3,0.0257568359375,3.9,3.9257568359375,0.9806544329239484,0.019345567076051652,35.482066043376,51.189800721273244,0.6258836984634399,0.019558865576982498,1024,blocks.14.attn.mem.w_gamma
babilong_checkpoint,tda_hybrid,14,4,0.0146484375,3.9,3.9146484375,0.9804425629266944,0.01955743707330565,35.09390184207326,50.629798153003144,0.6517937183380127,0.020368553698062897,1024,blocks.14.attn.mem.w_gamma
babilong_checkpoint,tda_hybrid,14,5,-0.01544189453125,3.9,3.88455810546875,0.9798571637458684,0.02014283625413164,34.06384888543944,49.14374586061453,0.4876544177532196,0.015239201486110687,1024,blocks.14.attn.mem.w_gamma
babilong_checkpoint,tda_hybrid,14,6,0.005615234375,3.9,3.905615234375,0.9802685979512964,0.019731402048703644,34.781415069229794,50.17897503547848,0.39019545912742615,0.012193608097732067,1024,blocks.14.attn.mem.w_gamma
babilong_checkpoint,tda_hybrid,14,7,-0.0301513671875,3.9,3.8698486328125,0.9795647828951969,0.02043521710480308,33.57148100601856,48.433409162681,0.40437352657318115,0.012636672705411911,1024,blocks.14.attn.mem.w_gamma
babilong_checkpoint,tda_hybrid,14,8,0.0235595703125,3.9,3.9235595703125,0.9806127038488478,0.019387296151152235,35.40494385360037,51.078536920541445,0.6763122081756592,0.02113475650548935,1024,blocks.14.attn.mem.w_gamma
babilong_checkpoint,tda_hybrid,14,9,0.025146484375,3.9,3.925146484375,0.9806428503539196,0.01935714964608038,35.46062621309501,51.15886958444936,0.659534752368927,0.02061046101152897,1024,blocks.14.attn.mem.w_gamma
babilong_checkpoint,tda_hybrid,14,10,-0.01544189453125,3.9,3.88455810546875,0.9798571637458684,0.02014283625413164,34.06384888543944,49.14374586061453,0.3552393615245819,0.011101230047643185,1024,blocks.14.attn.mem.w_gamma
babilong_checkpoint,tda_hybrid,14,11,-0.02734375,3.9,3.87265625,0.9796209090992563,0.02037909090074378,33.664901563520864,48.56818653770666,0.5573532581329346,0.017417291179299355,1024,blocks.14.attn.mem.w_gamma
babilong_checkpoint,tda_hybrid,14,12,0.0191650390625,3.9,3.9191650390625,0.9805289808365238,0.019471019163476155,35.25120688613615,50.8567413599795,0.511720597743988,0.015991268679499626,1024,blocks.14.attn.mem.w_gamma
babilong_checkpoint,tda_hybrid,14,13,-0.007720947265625,3.9,3.892279052734375,0.9800089896109355,0.01999101038906447,34.325203835121215,49.5208013504322,0.3709511160850525,0.01159222237765789,1024,blocks.14.attn.mem.w_gamma
babilong_checkpoint,tda_hybrid,14,14,0.0086669921875,3.9,3.9086669921875,0.9803275388429378,0.019672461157062213,34.88666936991409,50.33082489310796,0.4352533221244812,0.013601667247712612,1024,blocks.14.attn.mem.w_gamma
babilong_checkpoint,tda_hybrid,14,15,0.01007080078125,3.9,3.91007080078125,0.980354593683808,0.019645406316192077,34.93519430910274,50.400831582234865,0.4514828622341156,0.014108840376138687,1024,blocks.14.attn.mem.w_gamma
babilong_checkpoint,tda_hybrid,2,0,-0.0036468505859375,3.9,3.8963531494140624,0.9800886508500188,0.019911349149981217,34.46392789303877,49.720937860841865,0.6166217923164368,0.019269432872533798,1024,blocks.2.attn.mem.w_gamma
babilong_checkpoint,tda_hybrid,2,1,-0.039794921875,3.9,3.860205078125,0.9793708464951116,0.02062915350488838,33.252591885085295,47.973349409317144,0.8085796236991882,0.02526811696588993,1024,blocks.2.attn.mem.w_gamma
babilong_checkpoint,tda_hybrid,2,2,0.034912109375,3.9,3.934912109375,0.9808273583403104,0.01917264165968953,35.8052386623206,51.65604025597571,0.9420576095581055,0.029439304023981094,1024,blocks.2.attn.mem.w_gamma
babilong_checkpoint,tda_hybrid,2,3,0.004058837890625,3.9,3.904058837890625,0.9802384715025112,0.01976152849748883,34.727858922954226,50.1017098488376,0.5861533284187317,0.018317293375730515,1024,blocks.2.attn.mem.w_gamma
babilong_checkpoint,tda_hybrid,2,4,0.028076171875,3.9,3.928076171875,0.9806983847620131,0.01930161523798685,35.56365683820055,51.307511356348805,0.8031441569328308,0.025098256766796112,1024,blocks.2.attn.mem.w_gamma
